IBIS codes,Destinations,TDE,Calendar,Country Code,Area Code,Price/min,Price Status,Comment,Cli,Start Date,End Date
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,871654,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,871700,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87175,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,871800,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,871801,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,871850,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,871851,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,871950,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,871951,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,871952,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,871953,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,871954,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,871955,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87200,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87201,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,872150,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87227,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87230,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87231,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87232,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87233,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87234,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87235,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87236,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87237,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87238,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,872450,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87250,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87255,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87256,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,872900,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,872950,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87311,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87312,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87313,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87314,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87315,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87316,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87317,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87318,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87319,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8732,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87330,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87340,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87341,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87342,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87343,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87344,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87345,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87346,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8735,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8736,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87370,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87371,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87372,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87373,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87374,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87375,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87376,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8738,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8739,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874050,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874051,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874052,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874053,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874054,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874055,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874056,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874101288,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874400,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874401,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874402,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874403,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874404,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874454,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874455,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874500,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874501,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87467245,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874700,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874761,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874900,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874901,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,874950,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87500,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87501,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87502,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87503,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87510,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87520,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87530,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87550,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87551,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87565,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87566,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87567,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87568,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87569,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87571,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87572,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87573,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87574,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87575,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87576,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87577,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87578,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87579,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87586,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87587,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87588,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87589,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87601,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87602,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87603,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87604,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87605,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,876100,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,876101,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,876102,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8761030,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8761031,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8761032,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8761033,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8761034,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87615,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87625,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87630,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,876330,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87640,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87650,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87654,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87655,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,876650,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,876651,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,876700,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,876880,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,876881,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,876882,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,876883,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,876950,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,876951,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,876952,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87700,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87701,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87702,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87714,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87715,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87716,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87717,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87718,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87719,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87720,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87721,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87722,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87723,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87724,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87725,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87726,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87727,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,877282,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8773,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87745,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87746,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87747,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87748,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87749,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87750,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87751,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87752,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87753,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87754,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87755,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87790,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87791,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87802,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87803,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87805,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87806,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87807,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87808,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87809,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,878120,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87813,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,878140,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,878141,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,878150,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,878151,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87820,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87821,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,878220,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,878221,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,878222,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,878223,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,878224,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87825,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,878280,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87830,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87890,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,878910,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87892,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87893,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87894,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87896,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,879000,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,879100,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,879200,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,879201,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,879202,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,879203,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,879204,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87925,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87940,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87941,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87942,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87943,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87944,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87945,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,879510,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87970,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87980,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,87985,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,879970,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,879971,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,88600,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,88601,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,88602,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,88603,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,88604,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,89000,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,89008904,0.43350,,,YES,1-Sep-18,
ZAF Mobile,South Africa Mobile,STD,SINT,27,600,0.24000,,,YES,1-Feb-18,
ZAF Mobile,South Africa Mobile,STD,SINT,27,654,0.24000,,,YES,1-Feb-18,
ZAF Mobile,South Africa Mobile,STD,SINT,27,816,0.24000,,,YES,1-Feb-18,
ZAF Mobile,South Africa Mobile,STD,SINT,27,819,0.24000,,,YES,1-Feb-18,
ZAF Mobile,South Africa Mobile,STD,SINT,27,85,0.24000,,,YES,1-Feb-18,
ZAF Mobile,South Africa Mobile,STD,SINT,27,863200,0.24000,,,YES,1-Feb-18,
ZAF Mobile,South Africa Mobile,STD,SINT,27,874760,0.24000,,,YES,1-Feb-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,610,0.25350,,,YES,1-Mar-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,611,0.25350,,,YES,1-Mar-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,612,0.25350,,,YES,1-Mar-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,613,0.25350,,,YES,1-Mar-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,615,0.25350,,,YES,1-Mar-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,616,0.25350,,,YES,1-Mar-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,617,0.25350,,,YES,1-Mar-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,618,0.25350,,,YES,1-Mar-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,619,0.25350,,,YES,1-Mar-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,62,0.25350,,,YES,1-Mar-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,641,0.25350,,,YES,1-Mar-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,642,0.25350,,,YES,1-Mar-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,643,0.25350,,,YES,1-Mar-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,644,0.25350,,,YES,1-Mar-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,645,0.25350,,,YES,1-Mar-18,
ZAF Mobile CELLC,South Africa Mobile Cell C,STD,SINT,27,650,0.25350,,,YES,1-Mar-18,
